,url,job_title,company_name,number_employees,salary,job_details
248,https://www.linkedin.com/jobs/search/?currentJobId=3021689455&geoId=90009496&keywords=%22data%20engineer%22&location=London%20Area%2C%20United%20Kingdom&refresh=true&start=550,Data Engineer - Python,"

              Trinnovo Group
            
","










51-200 employees · Staffing and Recruiting

",,"

 



      This job is sourced from a job board.
      Learn more


 
Data Engineer - Python (Hiring ASAP)

Rate: £750 Per Day

Duration: 6 months with a view to extend

IR35: Inside

Location: Remote working with optional work in office once every 2-3 weeks

Role Summary

Our Financial Services consultancy client is on the lookout for a Python Developer to provide support for a Tier 1 Global Bank to assist in creating a Data Observability Platform. Developers must be hands-on and have extensive Python experience and used to working with large datasets.

Key Skills
Extensive core Python experience, with a minimum of 5 years' experiencePySpark experience is necessaryPython frameworks (e.g., Django, Flask, Bottle, FastAPI)Large datasets and distributed processing (e.g., Spark, Dask)Experience building RESTful APIs & API development best practice
Responsibilities
Build back-end features in Python, including profiling and integrating large datasetsSupport the design and implementation of functional requirementsImplement best practise API designs including securityCollaborate with Front-End Developers to implement design into the codeImplement software enhancements and suggest improvementsContribute to CI/CD & Test automationPrepare technical documentation
 
"
249,https://www.linkedin.com/jobs/search/?currentJobId=2993444247&geoId=90009496&keywords=%22data%20engineer%22&location=London%20Area%2C%20United%20Kingdom&refresh=true&start=550,Data Engineer (Fully Remote),"

              Primer
            
","










51-200 employees · Financial Services

",,"


 
              The last two decades have seen an explosion in new payment services - from digital wallets, mobile payments, and open banking, to Buy Now Pay Later and crypto. Great for consumers! But, incredibly complex for merchants and developers. That’s where Primer comes in.

Primer is the world's first automation platform for payments. With Primer, merchants and developers have all the underlying infrastructure and ""lego blocks"" they need to build the best buying experiences for their customers. Any developer can build a connection on Primer; merchants then simply 'click and connect' to the services they need to build their desired payment flows within their Primer dashboard.

Since starting in January 2020, we've raised funding from top tier investors including Accel, Balderton and Iconiq. Our all-star team from across the world of payments and fintech includes ex Braintree-PayPal, Stripe, Checkout, Tink, Recurly, TrueLayer, Paddle, Plaid, Kount and more - come and join us!

We are looking for a skilled data engineer to join our growing data team. As a Data Engineer you will be responsible for designing, building and optimising our data and data pipeline architecture, as well as improving data flow across the organisation. The ideal candidate will have a wealth of knowledge building data pipelines, data wrangling and enjoy building systems from the ground up.

At Primer the product is everything, and data will be no different. It will be used to enhance Primer's offering, so it is vital to have a product focused mindset. The data team will be in constant communication with the domain experts from across the organisation in order to drive the product forward.

What will the role involve?
Helping to build and provision a complete data infrastructureCreating and maintaining a hugely scalable data pipelineBuilding ETL infrastructure for data across a wide range of data sourcesBuilding analytical tools that utilise the data pipeline to provide actionable insights into operational performance, merchant efficiency and other key performance indicatorsKeeping data separated and secure across national boundaries

What are we looking for?
Proven experience gained from a similar positionExperience building and optimising ‘big data’ data pipelines, architectures and data setsWorking knowledge of message queuing, stream processing, and highly scalable ‘big data’ data stores.Strong analytical skillsRelevant experience with one or more of the following would be advantageous: Experience with big data tools: Hadoop, Spark, Kafka, etcExperience with relational SQL and NoSQL databases, including Postgres and DynamoDBExperience with AWS cloud services: EC2, EMR, RDSExperience with Data Warehouses: Redshift, Big Query, Snowflake (we use Snowflake)Experience with stream-processing systems: Storm, Spark-Streaming, etc.Experience with object-oriented/object function scripting languages: Python, Java etc.

The way we work is different at Primer

Our culture is about removing the roadblocks to doing your best work. We focus on taking initiative, letting the best ideas win, and valuing output over anything else.

Underpinning all of this is our 'trust by default'. You’ll work remotely, wherever works best for you, have unlimited coworking access, unlimited time off, no company spending approvals, regular whole company retreats, team workations, and open access to people across the company.

We find the best thinking and work come from removing limiting assumptions. So, one of our favourite approaches to solving problems is simply: If anything is possible, then what will you do?

Our benefits:

100% remote working - work from anywhere you like, however you like 🌍

Competitive share options 📈

Unlimited holiday ✈️

Co-working space access 🗣

Team socials - quarterly workations, annual company retreats and virtual events 🥳

Laptop, screens and accessories of your choosing! 🖥

Additional £500 towards your home office setup 🪴

Unlimited learning budget 🧠

Medical insurance via SafetyWings 🩺

Location-specific benefits - pension, 401k, health insurance etc.
 
"
250,https://www.linkedin.com/jobs/search/?currentJobId=2994741952&geoId=90009496&keywords=%22data%20engineer%22&location=London%20Area%2C%20United%20Kingdom&refresh=true&start=550,Data Engineer,"

              WANT2BTHERE LTD
            
","










Travel Arrangements

",,"


 
At loveholidays we have 4.5 million visitors each month and process half a trillion holiday packages every day. In 2019 we were the fastest growing company in the UK, and processed a booking every 47 seconds.

As a Data Engineer, you will contribute to the evolution of data at loveholidays, which includes ingestion and processing of raw data, as well as working with the business to identify and exploit new data opportunities.


What you'll be working on


 Running and improving our core ETL systems (Airflow, PySpark, Bigquery) Owning of the quality and simplicity of the system Helping to drive our transition to a Data Mesh by enabling our product teams to create Data Products Learning about new approaches in Data Engineering and bringing them to bear in our day-to-day work We have recently completed a large-scale migration of our ETL system onto Google Cloud Platform / Airflow / Bigquery and the next phase in our journey is to start building a Data Mesh at loveholidays, to truly unlock the power of our data.

You should have a good understanding of

 Data modelling Structured and unstructured data processing techniques Batch + streaming processing approaches Use of cloud platform products in data engineering (e.g. GCS, S3, Dataproc) Unit testing Python 3 What we'll give back to you

 A competitive salary A considerable financial contribution to your continuous professional development Heavily discounted holidays for you, your family and friends High degree of autonomy in a strong collaborative environment 25 days of annual leave + bank holidays Discounted gym membership at Virgin Active (right next to our offices) The best equipment for doing the job - MacBooks or X1 Carbons A clear career development pathway Underpinning our work is a common set of ideas which have been refined and evolved as we scaled our engineering capabilities. We have extracted these into explicit principles so they can influence the changes we make as we continue to grow. 

Those who succeed here are self-motivated and eager to learn. Our culture is low on hierarchy and we value outcomes over how many hours you work. 

Click “apply” to easily share your details with us, and we promise to respond quickly to all applications.


 
"
251,https://www.linkedin.com/jobs/search/?currentJobId=2789349939&geoId=90009496&keywords=%22data%20engineer%22&location=London%20Area%2C%20United%20Kingdom&refresh=true&start=550,Senior Data Engineer (NGDP),"

              BGL Group
            
","










1,001-5,000 employees · Financial Services

",,"


 
              What’s the challenge?

 We have an exciting opportunity to join us at comparethemarket.com as a Senior Data Engineer. Your role will be pivotal in delivering and owning high performance data applications using cutting edge technology.

 At CTM our Data Engineering team is at the heart of everything that we do. The team manages and works on multiple streams and projects that have high impact and importance for the business. As a Senior Engineer in our Next Generation Data Platform team, you will be driving the development of quality solutions for our customers and be proactive in adopting and championing best practices.

 You’ll make a real impact by taking an active role in the team’s agile practices, technical decision making and development, generating value and continuously striving to improve the quality and reliability of our data.

What will it take to be a successful Senior Data Engineer?

Essential Skills:
- Strong experience in Data Engineering - building strong, robust pipelines to ingest data from a variety of sources with a focus on real-time streaming (we process millions of events a day and deal with 100 TBs of data here)

- Experience in Java, Kafka and Streaming architectures

- Experience in Kubernetes, Docker, and AWS

- Demonstrable experience for modern software engineering principles (Agile, CI/CD, TDD/BDD)

- Active learner, keeps up to date with industry knowledge and keen to learn new languages and tools

- Self-motivated, natural leader and motivator. Passionate about Technology

- Customer focused

- Great communicator, influencer and negotiator

- Ability to use your wealth of experience to find the right solution for any given task

Desirable Skills:
- Scala (we would consider a strong Scala Data Engineer who has a keen interest in developing their skills in Java)

- EMR & Apache Airflow

- Python

- Spark Streaming

Why choose us?

 You might already know us - we're the ones with the Meerkats! Compare the Market has helped revolutionise the insurance market and we have been growing rapidly since starting in 2006.

 We are on a mission to transform the comparison industry, moving beyond endless forms and generic search results, to a highly personalised, service-led experience. In order to do so, we recognise that we need to consistently deliver seamless, personalised customer experiences through a connected data and technology ecosystem.

Diversity and Inclusion

 We're a diverse community of dedicated, innovative and talented professionals. With an inclusive and open workplace, we encourage our people to create and share ideas – supporting their growth and celebrating their uniqueness.

Flexible working

 We understand the importance of achieving a healthy lifestyle balance, whether it’s working remotely or flexibly we have an environment where people are empowered to embrace flexible working in a way that works for them and for the business.
'We are committed to offering equal chances to you throughout the application process, so if you require any special adjustments to be made, please let us know. We will work with you to make any appropriate arrangements.’
 
"
252,https://www.linkedin.com/jobs/search/?currentJobId=3003242097&geoId=90009496&keywords=%22data%20engineer%22&location=London%20Area%2C%20United%20Kingdom&refresh=true&start=550,Data Software Engineer - Streaming,"
","










1-10 employees · Philanthropic Fundraising Services

",,"

 



      This job is sourced from a job board.
      Learn more


 
Job Description

The big question: why on earth should a Tech professional like you work for a 150-year-old retail chain? Because we're on a journey. Changing the way we operate. Learning to think nimble. Giving our teams the time and freedom they need to push boundaries. To create amazing systems and technologies. To give our colleagues and our customers even more incredible experiences.

At Data Tech we're unlocking petabytes of untapped potential. We have thousands of shops, hundreds of thousands of colleagues, and millions of customers. We're on a mission to use our data to enable business decisions that can't be made anywhere else. We want the revolution of Gutenberg, the freedom of information, the spread of ideas, the standardisation of information.

As a Data Software Engineer - Streaming, a typical day might look like:
Writing code, we love writing beautiful code.Getting lost in a StackOverflow rabbit hole whilst you develop a new featureJumping on a huddle with the team to discuss a tricky problemPair programming to diagnose an elusive bugJumping on a Pull Request to provide a constructive brain dumpBuilding relationships with your colleagues - mentoring them, and teaching things you've learnedPartnering with Data Modellers, Analytics Engineers, Data Scientists, Architects and Product Managers to deliver world-class data products
We'd Love To Hear From You If
You're interested in the world of Data, and have previous experience as a Data Engineer with strong exposure to streaming platforms such as KafkaYou have experience building scalable, robust, and well-tested streaming products with Java , Scala Springboot & containerization technologies such Docker & KubernetesYou're passionate about learningYou're curious and ask questions about technologies and use initiative to figure things outYou like having ownership of your work and seeing it throughYou've got a point of view but are low ego
Some Of Our Tech Stack

We speak many technologies here - you'll find plenty of Java, Kafka, Snowflake, Python and AWS (with a massive spread of all of its offerings) sprinkled with many other well-known technologies and frameworks. Knowing these will definitely give you a head-start but we're interested in hearing from capable and motivated engineers who can demonstrate their data superpowers once they've arrived. Just be sure to show us your current talents in your CV.

In Return You'll Get
Colleague discount across the multi-brands - Sainsbury's, Argos and HabitatHoliday allowanceBonus schemePension planSpecial offers on gym memberships, restaurants, holidays, retail vouchers and more
Flexible working and job share conversations are encouraged. Across our multi-brands, we're proud to be an equal opportunities employer that champions a diverse and inclusive culture. If you're reading this, even if you're not 100% sure you're there with your experience, we'd still love to hear from you. If you'd like to find out more head to Sainsbury's Tech

#DTDjobs
 
"
253,https://www.linkedin.com/jobs/search/?currentJobId=3021706774&geoId=90009496&keywords=%22data%20engineer%22&location=London%20Area%2C%20United%20Kingdom&refresh=true&start=550,Senior Data Engineer,"

              Jobs via eFinancialCareers
            
","










201-500 employees · Staffing and Recruiting

",,"


 
              Great opportunity to join a multi-award winning Regtech company who are transforming the quality of regulatory reporting within the financial services industry through the use of state-of-the-art technology.

They are seeking a Senior Data Engineer to join their fast-growing team. The successful candidate will join the testing team and get to work on database and development tasks. This is an exciting and challenging opportunity to build out new pipelines combining and processing large amounts of structured data from a variety of sources.

Applicants should possess strong experience with AWS and excellent Python programming skills (including Pandas dataframes, web and database connections, testing).

Apply today to register your interest!
 
"
254,https://www.linkedin.com/jobs/search/?currentJobId=2964562172&geoId=90009496&keywords=%22data%20engineer%22&location=London%20Area%2C%20United%20Kingdom&refresh=true&start=550,Data Engineer,"

              Planning-inc
            
","










51-200 employees · Marketing Services

",,"

 



      This job is sourced from a job board.
      Learn more


 
Job title:Data Engineer

Reports to:Senior Data Engineer / Lead Data Engineer

Role Overview

We are seeking an experienced Data Engineer to join our expanding Data Engineering department, working across our exciting range of blue-chip clients. The Data Engineer will play a crucial role in delivering and maintaining systems and services for our clients enabling them to give their customers relevant, tailored and personalised experiences. The right candidate should have a strong background in databases, be an excellent problem solver communicator, and enjoy working in a fast-paced environment working across several projects at the same time.

Key Responsibilities
Design, build and maintenance of single customer view databases, bringing together and matching different data sources into a single environmentDesign, build and maintenance of processes for extracting, transforming and loading of dataMaintain campaign management platformsBuild interface processes between various internal and external systems (e.g. applications, data suppliers, data consumers)Follow project briefs and specificationsOptimise and tune processes to ensure they are efficient, reliable and resilientUse technical skills other than SQL to deliver solutions where required including cloud-based tech, APIs, C#.Explore new datasets to understand them, and identify limitations and anomaliesInvestigate issues and suggest fixes/solutionsProviding clear responses to queries from internal members of the team and clientsWork with client handling teams to understand and document client requirements, estimate effort and set timelinesTake ownership of processes and projects, and manage expectationsProvide support to programmers in their tasks, offering guidance and QA of their workDevelop and maintain standards, documentation and working practises
Essential Skills
Minimum 2 years’ experience working closely with relational databases Significant experience working with Microsoft SQL ServerGood knowledge of database design and ETL processes e.g. (MS SSIS)Excellent problem solverHigh level of attention to detailArticulate and confident communicatorBe able to develop their skills and learning new technologies as and when required
 
"
255,https://www.linkedin.com/jobs/search/?currentJobId=2932269448&geoId=90009496&keywords=%22data%20engineer%22&location=London%20Area%2C%20United%20Kingdom&refresh=true&start=550,"Data Engineer (Remote - UK, EU)","

              Adthena
            
","










51-200 employees · Internet Publishing

",,"


 
              Founded in 2012, Adthena is the market-leading intelligence platform for paid search advertising. Our unique combination of patented, AI-driven technology and world-class industry expertise helps businesses across the globe drive more value from their PPC budgets.

Backed by Updata Partners, Adthena works with 325+ enterprise and mid-market clients across a wide range of industries including finance, retail, gaming, automotive and technology. Brand customers include State Farm, Citibank, Home Depot, L’Oreal, Toyota, Nespresso, Qantas, Volkswagen, and Hilton. Agency customers include Dentsu, GroupM, and OMD. Adthena holds >10 leading industry awards, including the Drum Search Awards USA and the Search Engine Land Awards.

Our Technology team is one of the best in the business and is the fuel behind Adthena’s platform. From patented machine learning methods, to developing an award-winning application, our Technology team is continuously innovating and enabling technology to solve real problems for our customers. We are looking for a proficient Data Engineer who is excited about working with some of the most talented data engineers in the industry to build amazing technologies and develop their career to be the best at what they do.

Minimum Qualifications
Bachelor degree in Computer Science, similar technical field of study or equivalent practical experience.Commercial experience developing Spark Jobs using ScalaCommercial experience using Java and Scala (Python nice to have)Experience in data processing using traditional and distributed systems (Hadoop, Spark, AWS - S3)Experience designing data models and data warehouses. Experience in SQL, NoSQL database management systems (PostgreSQL and Cassandra)

Preferred qualifications
Commercial experience using messaging technologies (RabbitMQ, Kafka)Experience using orchestration software (Chef, Puppet, Ansible, Salt)Confident with building complex ETL workflows (Luigi, Airflow)Good knowledge working cloud technologies (AWS)Good knowledge using montinoring software (ELK stack)Motivated problem-solving skills, ability to bring ideas forward and adapt solutions to complex engineering challenges

Responsibilities
Builds services/features/libraries that serve as a definitive examples for new engineers and makes major contributions to library code or core servicesDesign low risk Spark process and write effective complex Spark jobs (data processes, aggregations, pipeline)Design low risk APIs and write complex asynchronous, highly parallel low latency APIs and processesWork as part of Agile team to maintain, improve, monitor Adthena's data collection processes using Java and ScalaWrite high quality, extensible and testable code by applying good engineering practices (TDD, SOLID) using Adthena's Engineering PracticesUnderstand and apply modern technologies, data structures and design patterns to solve real problems efficientlyUnderstand the Adthena's data architecture and uses appropriate design patterns and designs complex database tablesSupport TA and Data Science team to help deliver and productionise their backlog/prototypesTake ownership and pride in the products we build and always make sure they are of highest standardBe empathetic towards team members and customers

Technologies We Use
Languages: Java, Scala, JavaScript (React, Backbone), SQL and scripting using Bash and PythonFrameworks: DropWizard, React, Akka and Play Framework (Scala)Databases: PostgreSQL, AWS(S3), Redshift, Redis, MongoDB, CassandraTechnologies: RabbitMQ (messaging), Quartz scheduling, Docker and KubernetesCI/CD: TeamCity, JenkinsSource Control: Git (GitHub)Other Tools: IntelliJ IDEA, Jira, Grafana

About the Data Team

Athena's data team is a market leader in developing complex ETL and machine learning solutions.

With published authors and award winning data scientists who contribute some of the major machine learning and distributed data technologies such as Apache Spark, we are a friendly, passionate group of engineers making a career out of building great software for our customers.

The Adthena data team is dealing with hundreds of millions of data points every day, generated from over two thousand data processes running through workflows, huge distributed computations in spark, streaming data coming in twenty-four hours a day at hundreds of times a second.

As a Data Engineer, you will be working across our entire stack, so a real passion to drive the product and technology forward is something that we value. Your responsibilities will include helping with a vision for the future architecture of this complex data system, adding innovative ideas that use the latest cutting edge technology. You will work closely with Web and Data Science teams to deliver user-centric solutions to our customers and become an expert in developing high quality technical solutions.

Our engineering culture is underpinned by sharing knowledge, coaching and growing together. You will have the opportunity to explore / innovate new technologies, mentor engineers and lead Technology initiatives. You will enjoy this role if you love writing code, learning cutting edge new technologies, solving problems and winning as a team.

About Adthena

Adthena’s mission is a world of search transparency where precise ads connect marketers to consumers. This statement is key to our ethos here at Adthena and is backed by our Whole Market View technology, a dynamic, AI-driven, data model that is unique for each advertiser, representing their entire relevant search landscape. Powered by our patented machine learning technology, Whole Market View provides the comprehensive data scope and quality required by the world’s leading advertisers to precisely assess competitive opportunities at scale across their entire market, without limitations. We index information hourly, processing over 10TB of new data, 500 million adverts and 200 million keywords across 15 different languages each day. The segmented data is presented in an intuitive format, helping digital marketers to understand their landscape and acquire more customers. The technology has also won a number of awards for its ease of use and value added to clients including: Best Search Software Tool at the UK Search Awards 2016, Technical Innovation of the Year at the Drum Search Awards 2017, Best Search Technology of the Year at the Biddable Media Awards 2017 and Best Tech Platform at the DADI awards 2017. Adthena was founded by Ian O’Rourke and is backed by Mel Morris, the entrepreneur behind Candy Crush and former chairman of King.com.

Vision Statement

A world of search transparency where precise ads connect marketers to consumers

Mission Statement

Empower marketers to optimally reach, acquire, and retain consumers with unique data-driven search intelligence.

Core Values

Deliver Remarkable Quality

Get Shit Done!

Freedom with Responsibility

Smart and Always Improving

Things that make Adthena Unique

Machine-Learned Whole Market View

AI-Driven Data Segmentation

Automated trend detection & monitoring technology

Built for Client Value and Outcomes

World Class Customer Success
 
"
256,https://www.linkedin.com/jobs/search/?currentJobId=2925861940&geoId=90009496&keywords=%22data%20engineer%22&location=London%20Area%2C%20United%20Kingdom&refresh=true&start=550,Data Engineer,"

              Dunelm
            
","










10,001+ employees · Retail

",,"




      Posted by
    









              Conor Morgan
 


            Tech Recruitment Partner at Dunelm
          
 







        Send InMail






Data Engineer (Python, AWS, Snowflake)We are the biggest UK Homeware Retailer and the largest adopter of AWS Serverless in Europe. We have recently transformed our digital platform using the latest technology to build highly scalable, performant cloud-based data infrastructure. We now have an exciting opportunity for a Data Engineer to join our rapidly growing agile team.You will be joining our Data Insight, Science and Engineering Team. Your primary focus will be on building, expanding and optimising our data pipelines. You will develop high performance data products to further enable our data driven approach. You will support the improvement of our data self-service capability, building the technology to allow users to access the data they need on demand.You will be working to define cloud-based infrastructure as code using DevOps best practices, developing high quality code in python, and designing data solutions that align with business goals. The ideal candidate is self-directed, comfortable with challenging the status quo, leading on best practice, and able to adapt to regularly shifting business requirements and occasional ambiguity.This is a hands-on role and would be well-suited to someone with a quality mindset who loves clean designs, architectures, and code which use the latest tools and technology to tackle constantly evolving business and tech challenges.Responsibilities for Data Engineer:● Create and maintain optimal data pipeline architecture● Understand functional / non-functional business requirements with the aim to deliver high quality data sets● Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.● Build the infrastructure required for optimal ETL and ELT of data from a wide variety of data sources using SQL and AWS ‘big data’ technologies● Work with stakeholders, including Analytics and BI reporting teams, to assist with data-related technical issues and delivery● Work with data and analytics experts to strive for greater functionality in our data systemsExperience required for Data Engineer:We are looking for a candidate with experience in a Data Engineer role, you should also have hands-on experience in most of the following key areas:● Strong analytical skills and problem-solving skills● Able to collaborate including effective pair programming with other engineers● Object-oriented/functional programming in Python● Advanced working SQL knowledge, experience working with modern relational databases● Familiarity with cloud-based data warehouses such as Snowflake● Working with AWS cloud services in production (API Gateway, AWS Lambda, Step Functions, SSM, SNS, SQS, Firehose, S3, EMR/Glue, SageMaker etc)Experience which is nice to have as a data engineer:● Experience using noSQL databases such as DocumentDB or MongoDB● DevOps experience - Continuous Integration, Delivery and Deployment through automated tooling, including Infrastructure as Code (CloudFormation, Terraform) and scripting languages (e.g. bash, zsh)● Good understanding or appreciation of Agile ways of working (e.g. Scrum, Kanban)
This role can be based out of our Central London or Syston, Leicester offices, but the role will be predominately remote with occasional office visits.If the opportunity to be part of shaping and transforming Dunelm’s Digital presence excites you, please apply for our immediate attention!Dunelm is committed to becoming a fully inclusive business that is representative of our customers and locations. We recognise the value in diversity and welcome applications from all candidates regardless of sex, age, race, religion, ability, gender or sexual identity, socioeconomic background or education.We are committed to making Dunelm a place where everyone can enjoy a successful career and have systems in place to support all our staff.We are seeking applications from candidates who share our values and celebrate diversity in all its forms.
 
"
257,https://www.linkedin.com/jobs/search/?currentJobId=3030894157&geoId=90009496&keywords=%22data%20engineer%22&location=London%20Area%2C%20United%20Kingdom&refresh=true&start=550,"Sr. Data Engineer, Data Solutions & Engineering, Security","

              Amazon Web Services (AWS)
            
","










10,001+ employees · IT Services and IT Consulting

",,"


 
Description

At Amazon, Security is our highest priority. The Security team is responsible for the security of services offered by AWS. The Secure all the Things (SAT2) team is responsible for driving innovative enhancements that raise the bar for how employees interact with resources, systems, and data. At scale, we must invent new security tools to enable system administrators and developers to build rapidly, while maintaining least privileged access.

The successful candidate is one who loves working with engineering and business teams across an entire organization to understand their needs, and work with data professionals to design and build solutions that enable our teams to more quickly and effectively access our data. You are passionate about the data and you want to solve real business problems.

As a Senior Data Engineer, you will provide technical leadership, lead data engineering initiatives and build end-to-end analytical solutions that are highly available, scalable, stable, secure, and cost-effective. You strive for simplicity, demonstrate creativity and sound judgement. You deliver data solutions that are customer focused, easy to consume and create business impact. You should have extensive experience in the design, creation, management, and business use of extremely large datasets. You have a strategic and long term view on architecting advanced data eco systems. You are experienced in building efficient and scalable data services and have the ability to integrate data systems with AWS tools and services to support a variety of customer use cases/applications.

In This Role, You Have The Opportunity To
 Gather business and functional requirements and translate these requirements into robust, scalable, operable solutions with a flexible and adaptable data architecture. Contribute to the architecture and implementation of next generation data and BI solutions from the ground up. Manage AWS resources including Redshift, S3, EC2, Athena, Glue, etc. Optimize automated processes for performance and fault tolerance. Optimize support for ad-hoc analysis across various data sources Collaborate with BI Engineers, Software Engineers, and cross-functionally to deliver high quality data architecture and pipelines. Make large and/or complex data more accessible, understandable and usable by applications and teams.
About Us

Inclusive Team Culture

Here at Amazon, we embrace our differences. We are committed to furthering our culture of inclusion. We have ten employee-led affinity groups, reaching 40,000 employees in over 190 chapters globally. We have innovative benefit offerings, and host annual and ongoing learning experiences, including our Conversations on Race and Ethnicity (CORE) and AmazeCon (gender diversity) conferences. Amazon’s culture of inclusion is reinforced within our 16 Leadership Principles, which remind team members to seek diverse perspectives, learn and be curious, and earn trust.

Work/Life Balance

Our team puts a high value on work-life balance. It isn’t about how many hours you spend at home or at work; it’s about the flow you establish that brings energy to both parts of your life. We believe striking the right balance between your personal and professional life is critical to life-long happiness and fulfillment. We offer flexibility in working hours and encourage you to find your own balance between your work and personal lives.

Mentorship & Career Growth

Our team is dedicated to supporting new members. We have a broad mix of experience levels and tenures, and we’re building an environment that celebrates knowledge sharing and mentorship. We care about your career growth and strive to assign projects based on what will help each team member develop into a better-rounded professional and enable them to take on more complex tasks in the future.


Basic Qualifications
 Bachelor's degree in Computer Science, Engineering, Mathematics, or a related technical discipline. 8+ years of experience in Data Engineering, BI Engineer, or related field in Architecting and developing end to end scalable data applications and data pipelines. 5+ years of hands on experience in building big data solution using EMR/Elastic Search/Redshift or equivalent MPP database 3+ years of coding experience with modern programming or scripting language (Python, Scala, Java). 3+ years of experience in advanced SQL and query performance tuning skills. Database design and administration experience with one RDBMS, such as MS SQL Server, PostgreSQL, MySQL, etc. Participate in data strategy and road map exercises, data warehouse design and implementation. Develop strong collaborative relationships with key partners in data engineering, business intelligence, software development, finance, modelling and product teams. Demonstrated strength and experience in data modelling, ETL development and data warehousing concepts. Hands-on experience in working with any reporting/visualization tools in the Industry. Knowledge of software engineering best practices across the development lifecycle, including agile methodologies, coding standards, code reviews, source management, build processes and testing. Knowledge of distributed systems as it pertains to data storage & computing.
Preferred Qualifications
 Meets/exceeds Amazon’s leadership principles requirements for this role. Meets/exceeds Amazon’s functional/technical depth and complexity for this role. 8+ years of experience as a Data Engineer, BI Engineer, or related field in a company with large, complex data sources. Experience working with AWS big data technologies (EMR, Redshift, S3, Glue, Kinesis and Lambda) or equivalent industry tools. Experience building/operating highly available, distributed systems of data extraction, ingestion, and processing of large data sets. Experience on working with different SQL/NOSQL databases. Knowledge on data lake platform and difference technologies used in data lake to retrieve and process the data.
All offers are conditional on references, verification of the right to work in the UK, and successful background screening check. This will include previous employment verification, qualification verification (if relevant) and a relevant criminal check.

Amazon is an equal opportunities employer. We believe passionately that employing a diverse workforce is central to our success. We make recruiting decisions based on your experience and skills. We value your passion to discover, invent, simplify and build. Protecting your privacy and the security of your data is a longstanding top priority for Amazon. Please consult our Privacy Notice (https://www.amazon.jobs/en/privacy_page) to know more about how we collect, use and transfer the personal data of our candidates.


Company - Amazon Data Services UK Ltd

Job ID: A1791167
 
"
258,https://www.linkedin.com/jobs/search/?currentJobId=3005937866&geoId=90009496&keywords=%22data%20engineer%22&location=London%20Area%2C%20United%20Kingdom&refresh=true&start=550,Senior Data Engineer - Remote (up to GBP90k),"

              Nigel Frank International
            
","










1,001-5,000 employees · Staffing and Recruiting

",,"


 
Senior Data Engineer - London/Remote

Are you a passionate, data driven Senior Data Engineer looking for a new and exciting opportunity?

I'm working with a global company, who work with well-known clients in the sporting industry, to find a Senior Data Engineer to be a part of their team. This is a great opportunity to work with some of the latest technology, particularly in Azure (including Databricks, PySpark and Synapse), and advance your career further!

This role will mainly focus on designing, building, testing & supporting data and BI solutions - and help drive innovative solutions for their high profile clients.

Skill-Set

We're looking for someone with a good mix of the below skills and the ability to pick up new ones quickly (please note, not all skills are essential for the role):
Data modelling and data warehousing experience (Kimball)Strong Python experiencePySpark/Spark or PandasStrong SQL experienceAutomated Unit Testing (such as Pytest)Source control including branching, merging & pull requests (using GIT for example)API/Integration experience, understanding of REST, SOAP principals

Experience for the following is not necessary but would be useful:
Azure Data FactoryDax, Tableau, Power BIAzure Databricks/Spark Cluster understanding/management

Salary And Benefits
Up to £90,000 (depending on experience)Remote working - travel to the office a couple of times a monthBi-annual salary reviewsBi-annual bonus

This is the brief description of the role, for the full information, simply apply to the role and I will call you to discuss the details further. This is an exclusive client to Nigel Frank International who are looking to begin the interview process ASAP, so don't miss out, APPLY now!

If this wasn't exactly the role you were looking for, please apply to this role anyway, just highlight what you are looking for, apply with your CV with a brief overview of what you are looking for. I will call you to discuss your skill-set further, there may be other roles I am working on that you may be suited for.

Please Note: This is a permanent role. This role is for UK Residents only and does not offer Sponsorship. You must have the right to work in the UK with no restrictions. Some of our roles may be subject to successful background checks including a DBS and Credit Check.

I specialise in Microsoft BI, SQL Server and Azure Analytics recruitment here at Nigel Frank International, specialising in the placement of highly-skilled candidates in various IT positions (Engineers, Analysts, Architects, Consultants, Project Managers, Management etc.).

We're the proud sponsor and supporter of SQLBits, Power Platform World Tour, the London Power BI User Group, Newcastle Power BI User Group and Newcastle Data Platform and Cloud User Group.

Twitter: @NigelFrank_BI

LinkedIn: www.linkedin.com/in/eleanor-fox-489356225/

Email: e.fox@nigelfrank.com

Phone: 0191 338 7571
 
"
